2022-01-01,POZO-A,CAMPO-A,1259.605698361348,1491.4658144393259,203.91690510195363,1791.9283419891417,793.0772008008113,82.20970324784705,42.00937824058126,23.534629086122436,1463.5226034633017,0.1393329386368216,1.184073568720442,1508.1833341012357
2022-01-02,POZO-A,CAMPO-A,1181.7300318006683,1429.2806622513226,180.6548405571126,1807.663519031609,738.7850881855317,74.59964468125328,52.31086333040972,20.364252260983122,1362.3848723577808,0.13260191317631587,1.2094815429827468,1419.943475509222
2022-01-03,POZO-A,CAMPO-A,1274.3684675628142,1529.8717811144668,208.6098944109172,1599.7799315467892,789.5488371356987,87.1579267335996,60.12154811643426,23.003375506597163,1482.9783619737314,0.14066954701434303,1.2004940643582416,1529.3470977485586
2022-01-04,POZO-A,CAMPO-A,1377.735864634993,1658.1668424894333,166.61595775150903,1891.0327674702482,757.473977289535,79.66191834024845,43.18412997703595,23.327821172843084,1544.3518223865021,0.1078873060764326,1.2035448049606632,1654.0970050498986
2022-01-05,POZO-A,CAMPO-A,1165.2026563223644,1359.5926983940637,221.4737807497676,1833.8488475897993,770.9738275097639,80.3006553951312,50.94853083805198,23.92427013953783,1386.676437072132,0.15971554345972275,1.1668293845855424,1391.8014393880417
2022-01-06,POZO-A,CAMPO-A,1163.535743152876,1397.4684004963983,210.56590372108832,1898.8010109859651,829.4289202210305,83.79896651249513,46.69008911101695,21.986104047707464,1374.1016468739642,0.15323895739454121,1.201053262626575,1396.447143235609
2022-01-07,POZO-A,CAMPO-A,1379.4711665509758,1680.2653144234434,206.45808300680048,1509.174462180631,883.4952252175704,81.4753857486598,52.12943603096518,23.08568716140336,1585.9292495577763,0.13018114336712666,1.2180503334654893,1659.5153856215497
2022-01-08,POZO-A,CAMPO-A,1280.3935776332394,1609.0294735496393,221.21509070109667,2007.4374704780726,819.733576491149,85.12630730426429,50.09573888707876,22.074575373940412,1501.608668334336,0.14731873581049595,1.2566678727988243,1548.5651565581793
2022-01-09,POZO-A,CAMPO-A,1130.3025927493447,1404.326652603474,235.09479134322106,1784.4410371844826,740.2058468982408,81.84745714234892,46.792565454778455,23.255383755674316,1365.3973840925657,0.17218049051665904,1.242434248679899,1364.3570348499238
2022-01-10,POZO-A,CAMPO-A,1250.087157445266,1607.7637118098971,222.2969841926936,1909.0182816737517,822.230133411007,77.40073958879066,52.43936142435537,22.104653677636975,1472.3841416379596,0.15097757297589368,1.286121293410929,1518.047776080249
2022-01-11,POZO-A,CAMPO-A,1127.712583207097,1314.8877217041138,165.41662798740384,1694.009407287447,859.8315743322826,82.32139705857493,59.021740548933714,22.59189916083978,1293.1292111945008,0.12791964372578338,1.165977697938521,1346.8605368244494
2022-01-12,POZO-A,CAMPO-A,1125.7802077760489,1394.5522811672924,176.8673525614464,1859.077390506257,769.5108547840309,74.84604909292642,49.04548104136351,22.004184605209772,1302.6475603374952,0.13577529175706043,1.2387429371512901,1358.2055879705977
2022-01-13,POZO-A,CAMPO-A,1209.0506371410893,1460.0278648562246,190.18754946217004,1692.2584436826344,793.2991416663541,81.15811202848847,53.59878971074091,23.651136241823657,1399.2381866032592,0.13592221201728533,1.207582064807967,1452.3886146171267
2022-01-14,POZO-A,CAMPO-A,948.7712327948007,1248.0156260146443,203.43102125571275,1735.0231039304197,800.7344097364598,80.4996145857902,43.53363521064418,23.858451116656667,1152.2022540505134,0.17655843020664164,1.3154020514917573,1156.7738371305747
2022-01-15,POZO-A,CAMPO-A,969.7267278722434,1123.2571591789344,213.48791028977888,1988.6031353866786,760.755084345888,79.67543401165514,45.21781811590996,22.765379430042586,1183.2146381620223,0.18043041676817484,1.1583233986378458,1156.9362544020657
2022-01-16,POZO-A,CAMPO-A,1107.5966746765955,1287.1299175028757,188.8456339180227,1777.9317599236654,832.4140216921929,80.12337232815392,52.362031389401885,23.038237994960028,1296.4423085946182,0.14566451022624907,1.162092616320559,1322.1183275937415
2022-01-17,POZO-A,CAMPO-A,1051.8880557253694,1232.2960345982422,207.32187672174135,1818.5432873179723,793.9525925696109,71.40662924511412,57.420580142679825,21.551408585366456,1259.2099324471108,0.16464441026035925,1.1715087246127778,1257.2707281584098
2022-01-18,POZO-A,CAMPO-A,1209.4963804063611,1345.200870272143,188.70516526557972,1883.6067730688753,820.9766221953514,78.12182275993702,51.7780667439283,22.700323351993212,1398.201545671941,0.1349627783274211,1.112199169889362,1433.6965254517183
2022-01-19,POZO-A,CAMPO-A,1061.1850168969095,1247.1342691922532,191.80900184182877,1845.9681887972606,755.625391109895,81.37898817967444,48.43470984738423,22.949795382958253,1252.9940187387383,0.15308054066762697,1.1752279285275737,1269.0407284289518
2022-01-20,POZO-A,CAMPO-A,999.0349591889991,1160.8853179491139,176.13292174184687,1811.2418905143577,778.1270849838295,81.76309094506409,49.99645702711677,24.0,1175.167880930846,0.14987894461711518,1.1620067018390452,1192.5158455138514
2022-01-21,POZO-A,CAMPO-A,1342.7550417294954,1618.8257393992046,186.02851660171643,1832.4961002466225,836.1190678913886,75.87419299415255,43.74796133015141,21.888032974225837,1528.7835583312117,0.12168401183276807,1.2056001944436006,1612.5593316293628
2022-01-22,POZO-A,CAMPO-A,1138.152105029221,1382.8703248239233,177.6867796048794,2036.1415585238274,781.3583423954117,87.38956757085262,53.022576631776836,24.0,1315.8388846341004,0.13503688155126176,1.2150136336903927,1368.630492499875
2022-01-23,POZO-A,CAMPO-A,1171.7189996014768,1499.8713414825665,185.43054947955932,1789.8381202966414,886.3481925616702,76.77829938759952,54.41166531161704,23.996858773465807,1357.1495490810362,0.1366323627378571,1.2800606135026404,1421.697556515238
2022-01-24,POZO-A,CAMPO-A,991.0184657753285,1236.7433508396969,226.2486462025828,1815.5099046714968,780.0181907192699,86.0042762213645,47.7395483358346,23.280636404490135,1217.2671119779113,0.1858660633942177,1.247951873300488,1197.1423575819447
2022-01-25,POZO-A,CAMPO-A,1095.0372302031728,1285.199493460687,186.41588141563128,1900.2654396007613,811.2342362875943,83.34043577697635,47.64978926120249,24.0,1281.453111618804,0.1454722609242723,1.1736582629452987,1309.237145779954
2022-01-26,POZO-A,CAMPO-A,1172.0510496968584,1361.5405260688121,258.27980288280247,1905.5525932957985,846.6295415936545,78.02044425861793,51.32939114826024,23.37210547260686,1430.3308525796608,0.1805734683111842,1.1616733984590208,1398.974470708327
2022-01-27,POZO-A,CAMPO-A,1019.0005610081524,1247.3966317851082,215.72707575112653,1913.5030305560379,729.0817133533484,90.17488124069885,47.81640131979702,23.38915919566793,1234.727636759279,0.1747163255512231,1.2241373356566077,1226.899999639004
2022-01-28,POZO-A,CAMPO-A,1200.5852702750296,1374.6906639790034,209.78625039057212,1858.4730222029184,711.9595594009612,75.37650386643882,49.66933692687089,22.946879346982456,1410.3715206656018,0.1487453818491506,1.1450170995885114,1429.7003809381968
2022-01-29,POZO-A,CAMPO-A,1081.80884629591,1389.7435538478096,189.15143681428384,1680.0995087269516,723.7171842714953,85.98642168075857,60.49860894583258,24.0,1270.9602831101938,0.1488256079500827,1.284647984351636,1313.4327719372116
2022-01-30,POZO-A,CAMPO-A,1117.2684801962512,1399.6941822715658,220.5541091080585,1957.5431532301097,863.1292051713591,86.43911311056226,48.76487149627002,24.0,1337.8225893043098,0.16486050607259542,1.25278230531099,1350.5508439081789
2022-01-31,POZO-A,CAMPO-A,1078.4554347010455,1270.6877390360194,195.2647289808147,1679.3654606981313,772.4070927053776,78.1282256050967,48.20829923989389,22.374322712503787,1273.7201636818602,0.15330269124135998,1.1782477960141782,1290.236724540382
2022-02-01,POZO-A,CAMPO-A,1371.324362062236,1559.9325080201395,209.4475109511881,1824.0635465239034,927.9099642834126,88.48833933187795,46.76229097182421,21.680752805401234,1580.7718730134243,0.13249698740648672,1.1375372239972965,1631.313113398926
2022-02-02,POZO-A,CAMPO-A,1145.824315308689,1442.6827970786974,258.43909002699985,1718.1724149980641,771.7876200671305,80.32001424910189,53.720959857499686,22.797019362604342,1404.2634053356887,0.18403889829003986,1.2590785322006661,1386.2714481551384
2022-02-03,POZO-A,CAMPO-A,1018.9139206145308,1216.969712474806,205.5465416050349,1786.9861653407008,809.2275651598518,83.05748366101419,49.09387913390948,22.199961435602354,1224.4604622195657,0.16786703037551984,1.1943793168914831,1221.7422060269985
2022-02-04,POZO-A,CAMPO-A,1242.942115666375,1553.421354398323,230.68380248195007,1826.076241030348,877.1054976283938,82.95891513335897,46.75313480839287,22.936475425384646,1473.6259181483251,0.1565416294874986,1.2497938036040332,1501.8456747327623
2022-02-05,POZO-A,CAMPO-A,996.1352235162101,1115.6408852797338,193.8656601137922,1825.1357215450273,900.3046444079562,81.02856156152062,56.60652016136506,24.0,1190.0008836300024,0.16291219845351754,1.1199693163561533,1182.0753710628323
2022-02-06,POZO-A,CAMPO-A,1166.1020662516514,1369.353728354293,207.46052805468503,1834.9920754235284,903.0751788318199,85.7964421861603,57.098015022568184,22.54269834491321,1373.5625943063365,0.15103827733417186,1.1743000617055581,1394.3276876440336
2022-02-07,POZO-A,CAMPO-A,904.2822282334687,1085.4008588660715,243.80767669908246,1953.9711269058646,860.4183115296571,85.75162366364336,46.99788217130647,22.957176618688425,1148.0899049325512,0.21235939420040964,1.2002899371210924,1085.182371377814
2022-02-08,POZO-A,CAMPO-A,978.4667572631852,1176.5091384040593,196.0839461113085,1837.753430151398,851.2031262905731,73.08277074415447,40.66730024319692,23.058022734808397,1174.5507033744937,0.16694379012158245,1.20240072508422,1174.5516136638616
2022-02-09,POZO-A,CAMPO-A,1159.8811001299946,1369.3540465820313,245.1041391524648,1767.7843364709352,829.6263474600592,88.38784145971336,55.03756844918461,23.848430882205285,1404.9852392824594,0.1744531773712029,1.1805986375918702,1388.1067745603332
2022-02-10,POZO-A,CAMPO-A,1223.2846356657178,1499.0840594162362,223.2423451580137,1888.4087168288356,838.9180538083319,73.59383696249216,46.57685087119998,20.753110666015395,1446.5269808237315,0.15432988676843576,1.2254580951230756,1473.131978901757
2022-02-11,POZO-A,CAMPO-A,1153.6459564829777,1330.9941263104433,198.07036740477525,1910.747048892464,772.4407141835733,87.10861970481322,53.953127995813844,22.393299705234703,1351.7163238877529,0.14653249643023702,1.1537284197381767,1375.4783108680515
2022-02-12,POZO-A,CAMPO-A,1117.619304852679,1334.0241915721501,222.2005124816872,1668.8392184863008,759.0900558288846,87.61842953886476,40.14948091144082,23.211283692279473,1339.8198173343662,0.1658435780743753,1.19363023328234,1339.9566701147041
2022-02-13,POZO-A,CAMPO-A,1093.7822074889918,1318.553430572385,229.2363600622875,1851.1400069849858,799.8312771294524,76.56849870542284,54.462986691496546,24.0,1323.0185675512794,0.17326768171256404,1.2054990669480745,1313.5411125843893
2022-02-14,POZO-A,CAMPO-A,950.9117774579236,1166.8160746524459,222.45464256195183,1861.3172742310899,791.4907688737536,80.00708686189807,43.9441403535961,22.508097552493794,1173.3664200198755,0.18958667877864077,1.2270497666688913,1145.3811232333312
2022-02-15,POZO-A,CAMPO-A,1040.3750866636813,1284.030847900862,178.84738033407146,1761.2436496640007,777.3385975336363,76.56985163872527,53.653820595332625,21.123447293958126,1219.2224669977527,0.14668970198233816,1.2341999192027429,1254.3802279804916
2022-02-16,POZO-A,CAMPO-A,1069.903921460808,1227.6526011610763,195.94282208413188,1928.370681331162,834.8193723728358,81.06036471540165,50.07136533918217,23.619711445966136,1265.84674354494,0.15479189963818518,1.1474419118726884,1274.5126883209875
2022-02-17,POZO-A,CAMPO-A,1250.461627276598,1423.8482441951364,205.76914350120248,1775.5944412967472,847.7652604285255,80.63076069395903,45.23030290301678,22.36463761117437,1456.2307707778004,0.14130256524609577,1.1386580868508218,1487.7696679757873
2022-02-18,POZO-A,CAMPO-A,1163.269741800119,1459.8075312550682,209.46505827338876,1802.9576453471543,804.4203443145924,86.10455373023866,47.9648184353661,21.81033334090964,1372.7348000735078,0.1525896030771364,1.2549174785515074,1406.570997009297
2022-02-19,POZO-A,CAMPO-A,908.9015130193129,1107.297516222155,223.60163977013414,1772.892817571613,873.876504052763,88.7924599936877,53.431592284783505,22.375654610286777,1132.503152789447,0.19744019186117512,1.2182810792599335,1093.4510990563388
2022-02-20,POZO-A,CAMPO-A,1157.7893872169518,1351.9229378325144,214.9769494114316,1791.5579047581468,742.9155442933247,89.25333647938547,50.529472265576175,22.81547464234415,1372.7663366283834,0.15660126831156934,1.1676760495120906,1383.1098768557042
2022-02-21,POZO-A,CAMPO-A,1071.124608012886,1362.9071283915891,184.9510346917883,1680.1724913104797,790.3170270360141,79.4974043477603,52.92206490236242,22.395255335461787,1256.0756427046742,0.14724514066170263,1.2724076341780701,1298.275796078151
2022-02-22,POZO-A,CAMPO-A,1034.5412008809558,1247.23317277179,219.49713254889608,1645.5949117405705,764.1588839698597,81.29477818448969,59.88220292257743,20.79443394290093,1254.038333429852,0.17503223521769182,1.2055906248196957,1242.4133963429208
2022-02-23,POZO-A,CAMPO-A,1187.6125402542755,1484.0999075083218,224.34040557710964,1948.8505063224973,706.673169146347,73.95564600916558,42.17879194144474,23.89706619688713,1411.952945831385,0.15888660187964954,1.2496499129173615,1434.9625248389957
2022-02-24,POZO-A,CAMPO-A,1236.3730553330527,1487.0235904701685,223.56027654320988,1704.5038651681673,795.865965707865,78.37473293204309,58.08606287484312,24.0,1459.9333318762626,0.15313046949609466,1.2027305060199618,1484.2103204114142
2022-02-25,POZO-A,CAMPO-A,1222.8506332799857,1570.4581561800821,234.21612107028986,1689.8607650543693,793.9126245808358,87.25887534250937,50.52177968761607,23.651521991339507,1457.0667543502755,0.1607449489675096,1.2842600015406034,1484.5936593099993
